Mon Sep  5 04:00:00 UTC 2022 | FAIL
Mon Sep  5 04:50:35 UTC 2022 | 12.799 ms
Mon Sep  5 04:50:36 UTC 2022 | 12.802 ms
Mon Sep  5 04:50:37 UTC 2022 | 12.483 ms
Mon Sep  5 04:50:38 UTC 2022 | 12.265 ms
Mon Sep  5 04:50:39 UTC 2022 | 12.617 ms
Mon Sep  5 04:50:40 UTC 2022 | 12.637 ms
Mon Sep  5 04:50:42 UTC 2022 | 13.133 ms
Mon Sep  5 04:50:43 UTC 2022 | 12.552 ms
Mon Sep  5 04:50:44 UTC 2022 | 12.580 ms
Mon Sep  5 04:50:45 UTC 2022 | 13.156 ms
Mon Sep  5 04:50:46 UTC 2022 | 12.047 ms
Mon Sep  5 04:50:47 UTC 2022 | 12.306 ms
Mon Sep  5 04:50:48 UTC 2022 | 11.934 ms
Mon Sep  5 04:50:49 UTC 2022 | 12.363 ms
Mon Sep  5 04:50:50 UTC 2022 | 12.523 ms
Mon Sep  5 04:50:51 UTC 2022 | 12.178 ms
Mon Sep  5 04:50:52 UTC 2022 | 12.872 ms
Mon Sep  5 04:50:53 UTC 2022 | 12.862 ms
Mon Sep  5 04:50:54 UTC 2022 | 12.171 ms
Mon Sep  5 04:50:55 UTC 2022 | 12.334 ms
Mon Sep  5 04:50:56 UTC 2022 | 12.516 ms
Mon Sep  5 04:50:57 UTC 2022 | 12.622 ms
Mon Sep  5 04:50:58 UTC 2022 | 11.771 ms
Mon Sep  5 04:50:59 UTC 2022 | 13.123 ms
Mon Sep  5 04:51:00 UTC 2022 | 12.402 ms
Mon Sep  5 04:51:01 UTC 2022 | 12.238 ms
Mon Sep  5 04:51:02 UTC 2022 | 11.984 ms
Mon Sep  5 04:51:03 UTC 2022 | 14.472 ms
Mon Sep  5 04:51:05 UTC 2022 | 14.519 ms
Mon Sep  5 04:51:06 UTC 2022 | 12.694 ms
Mon Sep  5 04:51:07 UTC 2022 | 12.844 ms
Mon Sep  5 04:51:08 UTC 2022 | 12.349 ms
Mon Sep  5 04:51:09 UTC 2022 | 12.058 ms
Mon Sep  5 04:51:10 UTC 2022 | 13.313 ms
Mon Sep  5 04:51:11 UTC 2022 | 13.463 ms
Mon Sep  5 04:51:12 UTC 2022 | 12.252 ms
Mon Sep  5 04:51:13 UTC 2022 | 12.796 ms
Mon Sep  5 04:51:14 UTC 2022 | 12.086 ms
Mon Sep  5 04:51:15 UTC 2022 | 12.932 ms
Mon Sep  5 04:51:16 UTC 2022 | 12.897 ms
Mon Sep  5 04:51:17 UTC 2022 | 12.048 ms
Mon Sep  5 04:51:18 UTC 2022 | 13.139 ms
Mon Sep  5 04:51:19 UTC 2022 | 13.292 ms
Mon Sep  5 04:51:20 UTC 2022 | 14.309 ms
Mon Sep  5 04:51:21 UTC 2022 | 13.323 ms
Mon Sep  5 04:51:22 UTC 2022 | 12.615 ms
Mon Sep  5 04:51:23 UTC 2022 | 12.188 ms
Mon Sep  5 04:51:24 UTC 2022 | 12.830 ms
Mon Sep  5 04:51:25 UTC 2022 | 13.356 ms
Mon Sep  5 04:51:26 UTC 2022 | 12.849 ms
Mon Sep  5 04:51:28 UTC 2022 | 13.126 ms
Mon Sep  5 04:51:29 UTC 2022 | 12.843 ms
Mon Sep  5 04:51:30 UTC 2022 | 12.391 ms
Mon Sep  5 04:51:31 UTC 2022 | 12.364 ms
Mon Sep  5 04:51:32 UTC 2022 | 12.495 ms
Mon Sep  5 04:51:33 UTC 2022 | 12.347 ms
Mon Sep  5 04:51:34 UTC 2022 | 12.032 ms
Mon Sep  5 04:51:35 UTC 2022 | 12.844 ms
Mon Sep  5 04:51:36 UTC 2022 | 14.242 ms
Mon Sep  5 04:51:37 UTC 2022 | 13.002 ms
Mon Sep  5 04:51:38 UTC 2022 | 12.518 ms
Mon Sep  5 04:51:39 UTC 2022 | 12.382 ms
Mon Sep  5 04:51:40 UTC 2022 | 12.943 ms
Mon Sep  5 04:51:41 UTC 2022 | 11.950 ms
Mon Sep  5 04:51:42 UTC 2022 | 12.662 ms
Mon Sep  5 04:51:43 UTC 2022 | 12.737 ms
Mon Sep  5 04:51:44 UTC 2022 | 13.241 ms
Mon Sep  5 04:51:45 UTC 2022 | 12.729 ms
Mon Sep  5 04:51:46 UTC 2022 | 12.644 ms
Mon Sep  5 04:51:47 UTC 2022 | 14.362 ms
Mon Sep  5 04:51:48 UTC 2022 | 12.281 ms
Mon Sep  5 04:51:49 UTC 2022 | 12.769 ms
Mon Sep  5 04:51:50 UTC 2022 | 12.565 ms
Mon Sep  5 04:51:52 UTC 2022 | 12.243 ms
Mon Sep  5 04:51:53 UTC 2022 | 12.684 ms
Mon Sep  5 04:51:54 UTC 2022 | 12.823 ms
Mon Sep  5 04:51:55 UTC 2022 | 12.659 ms
Mon Sep  5 04:51:56 UTC 2022 | 12.766 ms
Mon Sep  5 04:51:57 UTC 2022 | 15.320 ms
Mon Sep  5 04:51:58 UTC 2022 | 12.417 ms
Mon Sep  5 04:51:59 UTC 2022 | 12.532 ms
Mon Sep  5 04:52:00 UTC 2022 | 12.953 ms
Mon Sep  5 04:52:01 UTC 2022 | 14.975 ms
Mon Sep  5 04:52:02 UTC 2022 | 13.827 ms
Mon Sep  5 04:52:03 UTC 2022 | 12.371 ms
Mon Sep  5 04:52:04 UTC 2022 | 12.676 ms
Mon Sep  5 04:52:05 UTC 2022 | 13.010 ms
Mon Sep  5 04:52:06 UTC 2022 | 13.435 ms
Mon Sep  5 04:52:07 UTC 2022 | 12.623 ms
Mon Sep  5 04:52:08 UTC 2022 | 12.102 ms
Mon Sep  5 04:52:09 UTC 2022 | 12.292 ms
Mon Sep  5 04:52:10 UTC 2022 | 12.034 ms
Mon Sep  5 04:52:11 UTC 2022 | 12.986 ms
Mon Sep  5 04:52:12 UTC 2022 | 12.847 ms
Mon Sep  5 04:52:13 UTC 2022 | 12.426 ms
Mon Sep  5 04:52:15 UTC 2022 | 15.487 ms
Mon Sep  5 04:52:16 UTC 2022 | 13.202 ms
Mon Sep  5 04:52:17 UTC 2022 | 14.002 ms
Mon Sep  5 04:52:18 UTC 2022 | 14.870 ms
Mon Sep  5 04:52:19 UTC 2022 | 12.395 ms
Mon Sep  5 04:52:20 UTC 2022 | 12.956 ms
Mon Sep  5 04:52:21 UTC 2022 | 13.233 ms
Mon Sep  5 04:52:22 UTC 2022 | 12.442 ms
Mon Sep  5 04:52:23 UTC 2022 | 13.139 ms
Mon Sep  5 04:52:24 UTC 2022 | 13.347 ms
Mon Sep  5 04:52:25 UTC 2022 | 12.998 ms
Mon Sep  5 04:52:26 UTC 2022 | 11.877 ms
Mon Sep  5 04:52:27 UTC 2022 | 12.373 ms
Mon Sep  5 04:52:28 UTC 2022 | 12.686 ms
Mon Sep  5 04:52:29 UTC 2022 | 12.654 ms
Mon Sep  5 04:52:30 UTC 2022 | 12.687 ms
Mon Sep  5 04:52:31 UTC 2022 | 12.896 ms
Mon Sep  5 04:52:32 UTC 2022 | 16.239 ms
Mon Sep  5 04:52:33 UTC 2022 | 12.910 ms
Mon Sep  5 04:52:34 UTC 2022 | 13.197 ms
Mon Sep  5 04:52:35 UTC 2022 | 12.901 ms
Mon Sep  5 04:52:36 UTC 2022 | 12.247 ms
Mon Sep  5 04:52:37 UTC 2022 | 12.995 ms
Mon Sep  5 04:52:39 UTC 2022 | 12.340 ms
Mon Sep  5 04:52:40 UTC 2022 | 12.747 ms
Mon Sep  5 04:52:41 UTC 2022 | 13.245 ms
Mon Sep  5 04:52:42 UTC 2022 | 12.369 ms
Mon Sep  5 04:52:43 UTC 2022 | 12.137 ms
Mon Sep  5 04:52:44 UTC 2022 | 13.775 ms
Mon Sep  5 04:52:45 UTC 2022 | 12.401 ms
Mon Sep  5 04:52:46 UTC 2022 | 12.303 ms
Mon Sep  5 04:52:47 UTC 2022 | 12.308 ms
Mon Sep  5 04:52:48 UTC 2022 | 12.964 ms
Mon Sep  5 04:52:49 UTC 2022 | 12.514 ms
Mon Sep  5 04:52:50 UTC 2022 | 12.873 ms
Mon Sep  5 04:52:51 UTC 2022 | 12.546 ms
Mon Sep  5 04:52:52 UTC 2022 | 198.670 ms
Mon Sep  5 04:52:53 UTC 2022 | 12.520 ms
Mon Sep  5 04:52:54 UTC 2022 | 12.577 ms
Mon Sep  5 04:52:55 UTC 2022 | 133.161 ms
Mon Sep  5 04:52:57 UTC 2022 | 12.517 ms
Mon Sep  5 04:52:58 UTC 2022 | 12.816 ms
Mon Sep  5 04:52:59 UTC 2022 | 14.188 ms
Mon Sep  5 04:53:00 UTC 2022 | 12.993 ms
Mon Sep  5 04:53:01 UTC 2022 | 12.525 ms
Mon Sep  5 04:53:02 UTC 2022 | 12.768 ms
Mon Sep  5 04:53:03 UTC 2022 | 13.071 ms
Mon Sep  5 04:53:04 UTC 2022 | 12.643 ms
Mon Sep  5 04:53:05 UTC 2022 | 12.641 ms
Mon Sep  5 04:53:06 UTC 2022 | 11.883 ms
Mon Sep  5 04:53:07 UTC 2022 | 12.362 ms
Mon Sep  5 04:53:08 UTC 2022 | 13.081 ms
Mon Sep  5 04:53:09 UTC 2022 | 12.806 ms
Mon Sep  5 04:53:10 UTC 2022 | 12.664 ms
Mon Sep  5 04:53:11 UTC 2022 | 12.583 ms
Mon Sep  5 04:53:12 UTC 2022 | 12.590 ms
Mon Sep  5 04:53:13 UTC 2022 | 12.516 ms
Mon Sep  5 04:53:14 UTC 2022 | 12.359 ms
Mon Sep  5 04:53:15 UTC 2022 | 12.802 ms
Mon Sep  5 04:53:16 UTC 2022 | 12.593 ms
Mon Sep  5 04:53:17 UTC 2022 | 13.182 ms
Mon Sep  5 04:53:18 UTC 2022 | 12.143 ms
Mon Sep  5 04:53:20 UTC 2022 | 12.405 ms
Mon Sep  5 04:53:21 UTC 2022 | 13.679 ms
Mon Sep  5 04:53:22 UTC 2022 | 12.264 ms
Mon Sep  5 04:53:23 UTC 2022 | 13.519 ms
Mon Sep  5 04:53:24 UTC 2022 | 12.112 ms
Mon Sep  5 04:53:25 UTC 2022 | 13.027 ms
Mon Sep  5 04:53:26 UTC 2022 | 12.066 ms
Mon Sep  5 04:53:27 UTC 2022 | 12.538 ms
Mon Sep  5 04:53:28 UTC 2022 | 12.535 ms
Mon Sep  5 04:53:29 UTC 2022 | 12.805 ms
Mon Sep  5 04:53:30 UTC 2022 | 13.047 ms
Mon Sep  5 04:53:31 UTC 2022 | 12.721 ms
Mon Sep  5 04:53:32 UTC 2022 | 12.055 ms
Mon Sep  5 04:53:33 UTC 2022 | 12.137 ms
Mon Sep  5 04:53:34 UTC 2022 | 12.434 ms
Mon Sep  5 04:53:35 UTC 2022 | 12.154 ms
Mon Sep  5 04:53:36 UTC 2022 | 12.933 ms
Mon Sep  5 04:53:37 UTC 2022 | 12.075 ms
Mon Sep  5 04:53:38 UTC 2022 | 12.855 ms
Mon Sep  5 04:53:39 UTC 2022 | 13.170 ms
Mon Sep  5 04:53:40 UTC 2022 | 12.550 ms
Mon Sep  5 04:53:41 UTC 2022 | 12.625 ms
Mon Sep  5 04:53:43 UTC 2022 | 12.551 ms
Mon Sep  5 04:53:44 UTC 2022 | 12.579 ms
Mon Sep  5 04:53:45 UTC 2022 | 13.490 ms
Mon Sep  5 04:53:46 UTC 2022 | 12.898 ms
Mon Sep  5 04:53:47 UTC 2022 | 12.626 ms
Mon Sep  5 04:53:48 UTC 2022 | 12.258 ms
Mon Sep  5 04:53:49 UTC 2022 | 11.866 ms
Mon Sep  5 04:53:50 UTC 2022 | 12.322 ms
Mon Sep  5 04:53:51 UTC 2022 | 12.767 ms
Mon Sep  5 04:53:52 UTC 2022 | 13.664 ms
Mon Sep  5 04:53:53 UTC 2022 | 12.608 ms
Mon Sep  5 04:53:54 UTC 2022 | 14.646 ms
Mon Sep  5 04:53:55 UTC 2022 | 12.075 ms
Mon Sep  5 04:53:56 UTC 2022 | 13.499 ms
Mon Sep  5 04:53:57 UTC 2022 | 12.838 ms
Mon Sep  5 04:53:58 UTC 2022 | 12.372 ms
Mon Sep  5 04:53:59 UTC 2022 | 12.933 ms
Mon Sep  5 04:54:00 UTC 2022 | 12.659 ms
Mon Sep  5 04:54:01 UTC 2022 | 13.148 ms
Mon Sep  5 04:54:02 UTC 2022 | 12.625 ms
Mon Sep  5 04:54:03 UTC 2022 | 12.180 ms
Mon Sep  5 04:54:04 UTC 2022 | 12.737 ms
Mon Sep  5 04:54:06 UTC 2022 | 12.635 ms
Mon Sep  5 04:54:07 UTC 2022 | 12.362 ms
Mon Sep  5 04:54:08 UTC 2022 | 11.958 ms
Mon Sep  5 04:54:09 UTC 2022 | 14.559 ms
Mon Sep  5 04:54:10 UTC 2022 | 12.376 ms
Mon Sep  5 04:54:11 UTC 2022 | 13.357 ms
Mon Sep  5 04:54:12 UTC 2022 | 12.780 ms
Mon Sep  5 04:54:13 UTC 2022 | 12.385 ms
Mon Sep  5 04:54:14 UTC 2022 | 12.274 ms
Mon Sep  5 04:54:15 UTC 2022 | 12.323 ms
Mon Sep  5 04:54:16 UTC 2022 | 13.806 ms
Mon Sep  5 04:54:17 UTC 2022 | 12.427 ms
Mon Sep  5 04:54:18 UTC 2022 | 147.741 ms
Mon Sep  5 04:54:19 UTC 2022 | 12.731 ms
Mon Sep  5 04:54:20 UTC 2022 | 12.578 ms
Mon Sep  5 04:54:21 UTC 2022 | 12.967 ms
Mon Sep  5 04:54:22 UTC 2022 | 11.981 ms
Mon Sep  5 04:54:23 UTC 2022 | 12.444 ms
Mon Sep  5 04:54:24 UTC 2022 | 12.583 ms
Mon Sep  5 04:54:25 UTC 2022 | 12.026 ms
Mon Sep  5 04:54:26 UTC 2022 | 12.344 ms
Mon Sep  5 04:54:28 UTC 2022 | 13.075 ms
Mon Sep  5 04:54:29 UTC 2022 | 12.703 ms
Mon Sep  5 04:54:30 UTC 2022 | 12.528 ms
Mon Sep  5 04:54:31 UTC 2022 | 12.317 ms
Mon Sep  5 04:54:32 UTC 2022 | 12.181 ms
Mon Sep  5 04:54:33 UTC 2022 | 12.869 ms
Mon Sep  5 04:54:34 UTC 2022 | 13.317 ms
Mon Sep  5 04:54:35 UTC 2022 | 12.421 ms
Mon Sep  5 04:54:36 UTC 2022 | 12.345 ms
Mon Sep  5 04:54:37 UTC 2022 | 12.908 ms
Mon Sep  5 04:54:38 UTC 2022 | 12.041 ms
Mon Sep  5 04:54:39 UTC 2022 | 12.145 ms
Mon Sep  5 04:54:40 UTC 2022 | 12.681 ms
Mon Sep  5 04:54:41 UTC 2022 | 12.651 ms
Mon Sep  5 04:54:42 UTC 2022 | 12.657 ms
Mon Sep  5 04:54:43 UTC 2022 | 13.123 ms
Mon Sep  5 04:54:44 UTC 2022 | 12.675 ms
Mon Sep  5 04:54:45 UTC 2022 | 12.477 ms
Mon Sep  5 04:54:46 UTC 2022 | 12.411 ms
Mon Sep  5 04:54:47 UTC 2022 | 12.714 ms
Mon Sep  5 04:54:48 UTC 2022 | 15.475 ms
Mon Sep  5 04:54:49 UTC 2022 | 12.033 ms
Mon Sep  5 04:54:51 UTC 2022 | 13.134 ms
Mon Sep  5 04:54:52 UTC 2022 | 11.997 ms
Mon Sep  5 04:54:53 UTC 2022 | 12.338 ms
Mon Sep  5 04:54:54 UTC 2022 | 12.844 ms
Mon Sep  5 04:54:55 UTC 2022 | 12.202 ms
Mon Sep  5 04:54:56 UTC 2022 | 12.760 ms
Mon Sep  5 04:54:57 UTC 2022 | 12.511 ms
Mon Sep  5 04:54:58 UTC 2022 | 12.065 ms
Mon Sep  5 04:54:59 UTC 2022 | 12.466 ms
Mon Sep  5 04:55:00 UTC 2022 | 12.404 ms
Mon Sep  5 04:55:01 UTC 2022 | 12.870 ms
Mon Sep  5 04:55:02 UTC 2022 | 12.193 ms
Mon Sep  5 04:55:03 UTC 2022 | 12.247 ms
Mon Sep  5 04:55:04 UTC 2022 | 12.857 ms
Mon Sep  5 04:55:05 UTC 2022 | 11.713 ms
Mon Sep  5 04:55:06 UTC 2022 | 12.234 ms
Mon Sep  5 04:55:07 UTC 2022 | 12.417 ms
Mon Sep  5 04:55:08 UTC 2022 | 13.811 ms
Mon Sep  5 04:55:09 UTC 2022 | 12.563 ms
Mon Sep  5 04:55:11 UTC 2022 | 12.940 ms
Mon Sep  5 04:55:12 UTC 2022 | 12.461 ms
Mon Sep  5 04:55:13 UTC 2022 | 11.755 ms
Mon Sep  5 04:55:14 UTC 2022 | 13.232 ms
Mon Sep  5 04:55:15 UTC 2022 | 12.010 ms
Mon Sep  5 04:55:16 UTC 2022 | 46.857 ms
Mon Sep  5 04:55:17 UTC 2022 | 12.455 ms
Mon Sep  5 04:55:18 UTC 2022 | 12.473 ms
Mon Sep  5 04:55:19 UTC 2022 | 13.447 ms
Mon Sep  5 04:55:20 UTC 2022 | 13.066 ms
Mon Sep  5 04:55:21 UTC 2022 | 11.951 ms
Mon Sep  5 04:55:22 UTC 2022 | 11.879 ms
Mon Sep  5 04:55:23 UTC 2022 | 12.754 ms
Mon Sep  5 04:55:24 UTC 2022 | 15.578 ms
Mon Sep  5 04:55:25 UTC 2022 | 11.814 ms
Mon Sep  5 04:55:26 UTC 2022 | 12.425 ms
Mon Sep  5 04:55:27 UTC 2022 | 12.700 ms
Mon Sep  5 04:55:28 UTC 2022 | 12.219 ms
Mon Sep  5 04:55:29 UTC 2022 | 12.526 ms
Mon Sep  5 04:55:30 UTC 2022 | 11.981 ms
Mon Sep  5 04:55:31 UTC 2022 | 11.760 ms
Mon Sep  5 04:55:32 UTC 2022 | 12.634 ms
Mon Sep  5 04:55:34 UTC 2022 | 12.343 ms
Mon Sep  5 04:55:35 UTC 2022 | 13.043 ms
Mon Sep  5 04:55:36 UTC 2022 | 12.238 ms
Mon Sep  5 04:55:37 UTC 2022 | 12.902 ms
Mon Sep  5 04:55:38 UTC 2022 | 12.262 ms
Mon Sep  5 04:55:39 UTC 2022 | 12.971 ms
Mon Sep  5 04:55:40 UTC 2022 | 12.851 ms
Mon Sep  5 04:55:41 UTC 2022 | 11.906 ms
Mon Sep  5 04:55:42 UTC 2022 | 15.211 ms
Mon Sep  5 04:55:43 UTC 2022 | 12.027 ms
Mon Sep  5 04:55:44 UTC 2022 | 12.548 ms
Mon Sep  5 04:55:45 UTC 2022 | 12.406 ms
Mon Sep  5 04:55:46 UTC 2022 | 12.043 ms
Mon Sep  5 04:55:47 UTC 2022 | 12.560 ms
Mon Sep  5 04:55:48 UTC 2022 | 14.560 ms
Mon Sep  5 04:55:49 UTC 2022 | 12.681 ms
Mon Sep  5 04:55:50 UTC 2022 | 12.693 ms
Mon Sep  5 04:55:51 UTC 2022 | 12.538 ms
Mon Sep  5 04:55:52 UTC 2022 | 11.789 ms
Mon Sep  5 04:55:53 UTC 2022 | 11.672 ms
Mon Sep  5 04:55:54 UTC 2022 | 12.142 ms
Mon Sep  5 04:55:55 UTC 2022 | 13.276 ms
Mon Sep  5 04:55:57 UTC 2022 | 12.435 ms
Mon Sep  5 04:55:58 UTC 2022 | 12.795 ms
Mon Sep  5 04:55:59 UTC 2022 | 12.376 ms
Mon Sep  5 04:56:00 UTC 2022 | 12.549 ms
Mon Sep  5 04:56:01 UTC 2022 | 11.638 ms
Mon Sep  5 04:56:02 UTC 2022 | 13.216 ms
Mon Sep  5 04:56:03 UTC 2022 | 12.808 ms
Mon Sep  5 04:56:04 UTC 2022 | 12.650 ms
Mon Sep  5 04:56:05 UTC 2022 | 12.174 ms
Mon Sep  5 04:56:06 UTC 2022 | 11.978 ms
Mon Sep  5 04:56:07 UTC 2022 | 13.037 ms
Mon Sep  5 04:56:08 UTC 2022 | 15.460 ms
Mon Sep  5 04:56:09 UTC 2022 | 13.801 ms
Mon Sep  5 04:56:10 UTC 2022 | 12.965 ms
Mon Sep  5 04:56:11 UTC 2022 | 13.035 ms
Mon Sep  5 04:56:12 UTC 2022 | 12.755 ms
Mon Sep  5 04:56:13 UTC 2022 | 12.874 ms
Mon Sep  5 04:56:14 UTC 2022 | 13.968 ms
Mon Sep  5 04:56:15 UTC 2022 | 12.451 ms
Mon Sep  5 04:56:16 UTC 2022 | 11.979 ms
Mon Sep  5 04:56:17 UTC 2022 | 12.619 ms
Mon Sep  5 04:56:18 UTC 2022 | 12.180 ms
Mon Sep  5 04:56:20 UTC 2022 | 12.724 ms
Mon Sep  5 04:56:21 UTC 2022 | 12.996 ms
Mon Sep  5 04:56:22 UTC 2022 | 13.197 ms
Mon Sep  5 04:56:23 UTC 2022 | 12.936 ms
Mon Sep  5 04:56:24 UTC 2022 | 12.561 ms
Mon Sep  5 04:56:25 UTC 2022 | 12.348 ms
Mon Sep  5 04:56:26 UTC 2022 | 12.121 ms
Mon Sep  5 04:56:27 UTC 2022 | 42.227 ms
Mon Sep  5 04:56:28 UTC 2022 | 13.278 ms
Mon Sep  5 04:56:29 UTC 2022 | 11.864 ms
Mon Sep  5 04:56:30 UTC 2022 | 12.410 ms
Mon Sep  5 04:56:31 UTC 2022 | 12.665 ms
Mon Sep  5 04:56:32 UTC 2022 | 12.835 ms
Mon Sep  5 04:56:33 UTC 2022 | 13.586 ms
Mon Sep  5 04:56:34 UTC 2022 | 12.189 ms
Mon Sep  5 04:56:35 UTC 2022 | 12.591 ms
Mon Sep  5 04:56:36 UTC 2022 | 18.603 ms
Mon Sep  5 04:56:37 UTC 2022 | 12.827 ms
Mon Sep  5 04:56:38 UTC 2022 | 12.227 ms
Mon Sep  5 04:56:39 UTC 2022 | 12.408 ms
Mon Sep  5 04:56:40 UTC 2022 | 11.814 ms
Mon Sep  5 04:56:41 UTC 2022 | 12.245 ms
Mon Sep  5 04:56:42 UTC 2022 | 12.480 ms
Mon Sep  5 04:56:44 UTC 2022 | 12.612 ms
Mon Sep  5 04:56:45 UTC 2022 | 12.694 ms
Mon Sep  5 04:56:46 UTC 2022 | 13.111 ms
Mon Sep  5 04:56:47 UTC 2022 | 11.997 ms
Mon Sep  5 04:56:48 UTC 2022 | 12.823 ms
Mon Sep  5 04:56:49 UTC 2022 | 13.669 ms
Mon Sep  5 04:56:50 UTC 2022 | 12.468 ms
Mon Sep  5 04:56:51 UTC 2022 | 13.064 ms
Mon Sep  5 04:56:52 UTC 2022 | 12.500 ms
Mon Sep  5 04:56:53 UTC 2022 | 12.960 ms
Mon Sep  5 04:56:54 UTC 2022 | 13.176 ms
Mon Sep  5 04:56:55 UTC 2022 | 13.466 ms
Mon Sep  5 04:56:56 UTC 2022 | 12.664 ms
Mon Sep  5 04:56:57 UTC 2022 | 12.784 ms
Mon Sep  5 04:56:58 UTC 2022 | 13.070 ms
Mon Sep  5 04:56:59 UTC 2022 | 12.324 ms
Mon Sep  5 04:57:00 UTC 2022 | 13.302 ms
Mon Sep  5 04:57:01 UTC 2022 | 12.231 ms
Mon Sep  5 04:57:02 UTC 2022 | 12.818 ms
Mon Sep  5 04:57:03 UTC 2022 | 12.996 ms
Mon Sep  5 04:57:04 UTC 2022 | 12.888 ms
Mon Sep  5 04:57:05 UTC 2022 | 13.598 ms
Mon Sep  5 04:57:06 UTC 2022 | 12.839 ms
Mon Sep  5 04:57:08 UTC 2022 | 13.222 ms
Mon Sep  5 04:57:09 UTC 2022 | 12.312 ms
Mon Sep  5 04:57:10 UTC 2022 | 12.454 ms
Mon Sep  5 04:57:11 UTC 2022 | 12.649 ms
Mon Sep  5 04:57:12 UTC 2022 | 12.208 ms
Mon Sep  5 04:57:13 UTC 2022 | 13.067 ms
Mon Sep  5 04:57:14 UTC 2022 | 12.782 ms
Mon Sep  5 04:57:15 UTC 2022 | 12.179 ms
Mon Sep  5 04:57:16 UTC 2022 | 12.829 ms
Mon Sep  5 04:57:17 UTC 2022 | 12.684 ms
Mon Sep  5 04:57:18 UTC 2022 | 14.313 ms
Mon Sep  5 04:57:19 UTC 2022 | 13.059 ms
Mon Sep  5 04:57:20 UTC 2022 | 12.824 ms
Mon Sep  5 04:57:21 UTC 2022 | 12.534 ms
Mon Sep  5 04:57:22 UTC 2022 | 13.008 ms
Mon Sep  5 04:57:23 UTC 2022 | 12.933 ms
Mon Sep  5 04:57:24 UTC 2022 | 12.741 ms
Mon Sep  5 04:57:25 UTC 2022 | 12.807 ms
Mon Sep  5 04:57:26 UTC 2022 | 12.551 ms
Mon Sep  5 04:57:27 UTC 2022 | 12.746 ms
Mon Sep  5 04:57:28 UTC 2022 | 12.526 ms
Mon Sep  5 04:57:29 UTC 2022 | 12.698 ms
Mon Sep  5 04:57:30 UTC 2022 | 12.359 ms
Mon Sep  5 04:57:32 UTC 2022 | 12.361 ms
Mon Sep  5 04:57:33 UTC 2022 | 12.730 ms
Mon Sep  5 04:57:34 UTC 2022 | 13.152 ms
Mon Sep  5 04:57:35 UTC 2022 | 13.535 ms
Mon Sep  5 04:57:36 UTC 2022 | 12.111 ms
Mon Sep  5 04:57:37 UTC 2022 | 12.948 ms
Mon Sep  5 04:57:38 UTC 2022 | 12.705 ms
Mon Sep  5 04:57:39 UTC 2022 | 13.086 ms
Mon Sep  5 04:57:40 UTC 2022 | 12.275 ms
Mon Sep  5 04:57:41 UTC 2022 | 13.349 ms
Mon Sep  5 04:57:42 UTC 2022 | 12.503 ms
Mon Sep  5 04:57:43 UTC 2022 | 12.906 ms
Mon Sep  5 04:57:44 UTC 2022 | 13.012 ms
Mon Sep  5 04:57:45 UTC 2022 | 12.375 ms
Mon Sep  5 04:57:46 UTC 2022 | 13.033 ms
Mon Sep  5 04:57:47 UTC 2022 | 12.746 ms
Mon Sep  5 04:57:48 UTC 2022 | 12.725 ms
Mon Sep  5 04:57:49 UTC 2022 | 12.726 ms
Mon Sep  5 04:57:50 UTC 2022 | 12.105 ms
Mon Sep  5 04:57:51 UTC 2022 | 12.456 ms
Mon Sep  5 04:57:52 UTC 2022 | 13.212 ms
Mon Sep  5 04:57:54 UTC 2022 | 12.282 ms
Mon Sep  5 04:57:55 UTC 2022 | 12.263 ms
Mon Sep  5 04:57:56 UTC 2022 | 13.330 ms
Mon Sep  5 04:57:57 UTC 2022 | 12.983 ms
Mon Sep  5 04:57:58 UTC 2022 | 12.967 ms
Mon Sep  5 04:57:59 UTC 2022 | 12.248 ms
Mon Sep  5 04:58:00 UTC 2022 | 12.901 ms
Mon Sep  5 04:58:01 UTC 2022 | 12.955 ms
Mon Sep  5 04:58:02 UTC 2022 | 12.171 ms
Mon Sep  5 04:58:03 UTC 2022 | 12.055 ms
Mon Sep  5 04:58:04 UTC 2022 | 75.745 ms
Mon Sep  5 04:58:05 UTC 2022 | 12.326 ms
Mon Sep  5 04:58:06 UTC 2022 | 11.390 ms
Mon Sep  5 04:58:07 UTC 2022 | 11.765 ms
Mon Sep  5 04:58:08 UTC 2022 | 12.197 ms
Mon Sep  5 04:58:09 UTC 2022 | 11.258 ms
Mon Sep  5 04:58:10 UTC 2022 | 12.801 ms
Mon Sep  5 04:58:11 UTC 2022 | 12.798 ms
Mon Sep  5 04:58:12 UTC 2022 | 12.182 ms
Mon Sep  5 04:58:13 UTC 2022 | 12.179 ms
Mon Sep  5 04:58:14 UTC 2022 | 12.654 ms
Mon Sep  5 04:58:16 UTC 2022 | 11.611 ms
Mon Sep  5 04:58:17 UTC 2022 | 11.617 ms
Mon Sep  5 04:58:18 UTC 2022 | 12.203 ms
Mon Sep  5 04:58:19 UTC 2022 | 14.104 ms
Mon Sep  5 04:58:20 UTC 2022 | 11.879 ms
Mon Sep  5 04:58:21 UTC 2022 | 12.165 ms
Mon Sep  5 04:58:22 UTC 2022 | 11.784 ms
Mon Sep  5 04:58:23 UTC 2022 | 12.201 ms
Mon Sep  5 04:58:24 UTC 2022 | 11.429 ms
Mon Sep  5 04:58:25 UTC 2022 | 12.634 ms
